System1 name:   WCDMA SYSTEM MEASUREMENT,,,,,,,,,,,,,,Test plan path: C:\ANRITSU_20190624\Report\2021_12_03\W_MB_16_0_33_F.txt
 System,Band,Test Item,Ch,Cell Power,Lower,Upper,Unit,Result,Judgement,,,,,PLAN NAME:New Plan
 HSDPA,1,5.10A ACLR@-5MHz;Beta C/D=15/4,9613,-86.0,None,-32.2,dBm,-47.67,PASS
 HSDPA,1,5.10A ACLR@5MHz;Beta C/D=15/4,9613,-86.0,None,-32.2,dBm,-47.06,PASS
 HSDPA,1,5.10A ACLR@10MHz;Beta C/D=15/4,9613,-86.0,None,-42.2,dBm,-53.84,PASS
 HSDPA,1,5.2AA Max Output Power;Beta C/D=2/15,9750,-86.0,20.3,25.7,dBm,24.69,PASS
 HSDPA,1,5.10A ACLR@-10MHz;Beta C/D=2/15,9750,-86.0,None,-42.2,dBm,-59.04,PASS
 HSDPA,1,5.10A ACLR@-5MHz;Beta C/D=2/15,9750,-86.0,None,-32.2,dBm,-48.91,PASS
 HSDPA,1,5.10A ACLR@5MHz;Beta C/D=2/15,9750,-86.0,None,-32.2,dBm,-47.26,PASS
 HSDPA,1,5.10A ACLR@10MHz;Beta C/D=2/15,9750,-86.0,None,-42.2,dBm,-55.47,PASS
 HSDPA,1,5.2AA Max Output Power;Beta C/D=11/15,9750,-86.0,20.3,25.7,dBm,24.56,PASS
 HSDPA,1,5.10A ACLR@-10MHz;Beta C/D=11/15,9750,-86.0,None,-42.2,dBm,-58.80,PASS
 HSDPA,1,5.10A ACLR@-5MHz;Beta C/D=11/15,9750,-86.0,None,-32.2,dBm,-48.91,PASS
 HSDPA,1,5.10A ACLR@5MHz;Beta C/D=11/15,9750,-86.0,None,-32.2,dBm,-47.84,PASS
 HSDPA,1,5.10A ACLR@10MHz;Beta C/D=11/15,9750,-86.0,None,-42.2,dBm,-55.50,PASS
 HSDPA,1,5.2AA Max Output Power;Beta C/D=15/8,9750,-86.0,19.3,25.7,dBm,24.09,PASS
 HSDPA,1,5.10A ACLR@-10MHz;Beta C/D=15/8,9750,-86.0,None,-42.2,dBm,-57.37,PASS
 HSDPA,1,5.10A ACLR@-5MHz;Beta C/D=15/8,9750,-86.0,None,-32.2,dBm,-47.09,PASS
 HSDPA,1,5.10A ACLR@5MHz;Beta C/D=15/8,9750,-86.0,None,-32.2,dBm,-48.45,PASS
 HSDPA,1,5.10A ACLR@10MHz;Beta C/D=15/8,9750,-86.0,None,-42.2,dBm,-54.93,PASS
 HSDPA,1,5.2AA Max Output Power;Beta C/D=15/4,9750,-86.0,18.3,25.7,dBm,23.66,PASS
 HSDPA,1,5.10A ACLR@-10MHz;Beta C/D=15/4,9750,-86.0,None,-42.2,dBm,-56.87,PASS
 HSDPA,1,5.10A ACLR@-5MHz;Beta C/D=15/4,9750,-86.0,None,-32.2,dBm,-47.49,PASS
 HSDPA,1,5.10A ACLR@5MHz;Beta C/D=15/4,9750,-86.0,None,-32.2,dBm,-48.70,PASS
 HSDPA,1,5.10A ACLR@10MHz;Beta C/D=15/4,9750,-86.0,None,-42.2,dBm,-54.92,PASS
 HSDPA,1,5.2AA Max Output Power;Beta C/D=2/15,9887,-86.0,20.3,25.7,dBm,24.92,PASS
 HSDPA,1,5.10A ACLR@-10MHz;Beta C/D=2/15,9887,-86.0,None,-42.2,dBm,-59.13,PASS
 HSDPA,1,5.10A ACLR@-5MHz;Beta C/D=2/15,9887,-86.0,None,-32.2,dBm,-48.10,PASS
 HSDPA,1,5.10A ACLR@5MHz;Beta C/D=2/15,9887,-86.0,None,-32.2,dBm,-46.70,PASS
 HSDPA,1,5.10A ACLR@10MHz;Beta C/D=2/15,9887,-86.0,None,-42.2,dBm,-54.74,PASS
 HSDPA,1,5.2AA Max Output Power;Beta C/D=11/15,9887,-86.0,20.3,25.7,dBm,24.84,PASS
 HSDPA,1,5.10A ACLR@-10MHz;Beta C/D=11/15,9887,-86.0,None,-42.2,dBm,-59.52,PASS
 HSDPA,1,5.10A ACLR@-5MHz;Beta C/D=11/15,9887,-86.0,None,-32.2,dBm,-47.98,PASS
 HSDPA,1,5.10A ACLR@5MHz;Beta C/D=11/15,9887,-86.0,None,-32.2,dBm,-47.32,PASS
 HSDPA,1,5.10A ACLR@10MHz;Beta C/D=11/15,9887,-86.0,None,-42.2,dBm,-54.58,PASS
 HSDPA,1,5.2AA Max Output Power;Beta C/D=15/8,9887,-86.0,19.3,25.7,dBm,24.36,PASS
 HSDPA,1,5.10A ACLR@-10MHz;Beta C/D=15/8,9887,-86.0,None,-42.2,dBm,-58.32,PASS
 HSDPA,1,5.10A ACLR@-5MHz;Beta C/D=15/8,9887,-86.0,None,-32.2,dBm,-47.49,PASS
 HSDPA,1,5.10A ACLR@5MHz;Beta C/D=15/8,9887,-86.0,None,-32.2,dBm,-48.16,PASS
 HSDPA,1,5.10A ACLR@10MHz;Beta C/D=15/8,9887,-86.0,None,-42.2,dBm,-53.90,PASS
 HSDPA,1,5.2AA Max Output Power;Beta C/D=15/4,9887,-86.0,18.3,25.7,dBm,23.86,PASS
 HSDPA,1,5.10A ACLR@-10MHz;Beta C/D=15/4,9887,-86.0,None,-42.2,dBm,-58.05,PASS
 HSDPA,1,5.10A ACLR@-5MHz;Beta C/D=15/4,9887,-86.0,None,-32.2,dBm,-47.86,PASS
 HSDPA,1,5.10A ACLR@5MHz;Beta C/D=15/4,9887,-86.0,None,-32.2,dBm,-48.09,PASS
 HSDPA,1,5.10A ACLR@10MHz;Beta C/D=15/4,9887,-86.0,None,-42.2,dBm,-53.42,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=2/15,9263,-86.0,20.3,25.7,dBm,25.10,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=2/15,9263,-86.0,None,-42.2,dBm,-59.07,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=2/15,9263,-86.0,None,-32.2,dBm,-41.85,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=2/15,9263,-86.0,None,-32.2,dBm,-41.91,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=2/15,9263,-86.0,None,-42.2,dBm,-50.46,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=11/15,9263,-86.0,20.3,25.7,dBm,24.97,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=11/15,9263,-86.0,None,-42.2,dBm,-59.03,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=11/15,9263,-86.0,None,-32.2,dBm,-42.11,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=11/15,9263,-86.0,None,-32.2,dBm,-42.48,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=11/15,9263,-86.0,None,-42.2,dBm,-50.59,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=15/8,9263,-86.0,19.3,25.7,dBm,24.55,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=15/8,9263,-86.0,None,-42.2,dBm,-57.92,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=15/8,9263,-86.0,None,-32.2,dBm,-43.70,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=15/8,9263,-86.0,None,-32.2,dBm,-43.66,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=15/8,9263,-86.0,None,-42.2,dBm,-51.23,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=15/4,9263,-86.0,18.3,25.7,dBm,24.04,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=15/4,9263,-86.0,None,-42.2,dBm,-57.31,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=15/4,9263,-86.0,None,-32.2,dBm,-43.58,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=15/4,9263,-86.0,None,-32.2,dBm,-43.47,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=15/4,9263,-86.0,None,-42.2,dBm,-51.94,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=2/15,9400,-86.0,20.3,25.7,dBm,25.05,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=2/15,9400,-86.0,None,-42.2,dBm,-56.34,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=2/15,9400,-86.0,None,-32.2,dBm,-45.91,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=2/15,9400,-86.0,None,-32.2,dBm,-45.14,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=2/15,9400,-86.0,None,-42.2,dBm,-51.99,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=11/15,9400,-86.0,20.3,25.7,dBm,24.93,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=11/15,9400,-86.0,None,-42.2,dBm,-56.74,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=11/15,9400,-86.0,None,-32.2,dBm,-45.97,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=11/15,9400,-86.0,None,-32.2,dBm,-46.01,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=11/15,9400,-86.0,None,-42.2,dBm,-52.48,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=15/8,9400,-86.0,19.3,25.7,dBm,24.49,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=15/8,9400,-86.0,None,-42.2,dBm,-55.48,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=15/8,9400,-86.0,None,-32.2,dBm,-45.80,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=15/8,9400,-86.0,None,-32.2,dBm,-47.72,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=15/8,9400,-86.0,None,-42.2,dBm,-53.86,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=15/4,9400,-86.0,18.3,25.7,dBm,24.05,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=15/4,9400,-86.0,None,-42.2,dBm,-55.22,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=15/4,9400,-86.0,None,-32.2,dBm,-46.42,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=15/4,9400,-86.0,None,-32.2,dBm,-47.79,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=15/4,9400,-86.0,None,-42.2,dBm,-54.49,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=2/15,9537,-86.0,20.3,25.7,dBm,25.14,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=2/15,9537,-86.0,None,-42.2,dBm,-54.96,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=2/15,9537,-86.0,None,-32.2,dBm,-43.50,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=2/15,9537,-86.0,None,-32.2,dBm,-43.25,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=2/15,9537,-86.0,None,-42.2,dBm,-52.83,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=11/15,9537,-86.0,20.3,25.7,dBm,25.03,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=11/15,9537,-86.0,None,-42.2,dBm,-56.06,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=11/15,9537,-86.0,None,-32.2,dBm,-43.70,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=11/15,9537,-86.0,None,-32.2,dBm,-44.63,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=11/15,9537,-86.0,None,-42.2,dBm,-52.60,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=15/8,9537,-86.0,19.3,25.7,dBm,24.59,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=15/8,9537,-86.0,None,-42.2,dBm,-55.93,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=15/8,9537,-86.0,None,-32.2,dBm,-43.76,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=15/8,9537,-86.0,None,-32.2,dBm,-45.91,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=15/8,9537,-86.0,None,-42.2,dBm,-52.92,PASS
 HSDPA,2,5.2AA Max Output Power;Beta C/D=15/4,9537,-86.0,18.3,25.7,dBm,24.07,PASS
 HSDPA,2,5.10A ACLR@-10MHz;Beta C/D=15/4,9537,-86.0,None,-42.2,dBm,-56.58,PASS
 HSDPA,2,5.10A ACLR@-5MHz;Beta C/D=15/4,9537,-86.0,None,-32.2,dBm,-44.02,PASS
 HSDPA,2,5.10A ACLR@5MHz;Beta C/D=15/4,9537,-86.0,None,-32.2,dBm,-45.81,PASS
 HSDPA,2,5.10A ACLR@10MHz;Beta C/D=15/4,9537,-86.0,None,-42.2,dBm,-53.38,PASS
